"'MONKFISH,COOKED,DRY HEAT                                                   '"
"'ENSURE FIBER W/ FOS,LIQ                                                    '"
"'LAMB,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW                                     '"
"'LEAVENING AGENTS,BAKING PDR,LOW-SODIUM                                     '"
"'PUDDINGS,CHOC,RTE,FAT FREE                                                 '"
"'RICE,WHITE,GLUTINOUS,CKD                                                   '"
"'HORMEL CHILI W/BNS,CND ENTREE                                              '"
"'FISH,DEVILFISH,MEAT (ALASKA NATIVE)                                        '"
"'BEANS,CHILI,BARBECUE,RANCH STYLE,CKD                                       '"
"'SAUCE,NESTLE,LJ MINOR ITALIAN SAU,RTS                                      '"
"'SOUP,BF STROGANOFF,CND,CHUNKY STYLE,RTS                                    '"
"'LOUIS RICH,CHICK BREAST CLASSIC BKD /GRILL (CARVING BOARD)                 '"
"'APRICOTS,FROZEN,SWEETENED                                                  '"
"'FRUIT,MXD,(PCH, CHER-SWT & SR, RASPB, GRAPE, BOYS),FRZ,SWTND               '"
"'CORN,SWT,YEL,FRZ,KRNLS ON COB,UNPREP                                       '"
"'PEAS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT                            '"
"'PEAS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT                             '"
"'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP                                     '"
"'YAUTIA (TANNIER),RAW                                                       '"
"'CISCO,RAW                                                                  '"
"'LOBSTER,NORTHERN,CKD,MOIST HEAT                                            '"
"'VEAL,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW                                      '"
"'YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ                                   '"
"'BABYFOOD,RAVIOLI,CHS FILLED,W/TOMATO SAU                                   '"
"'CHILD FORMULA,ROSS,PEDIASURE,RTF                                           '"
"'SOUP,CHICK CORN CHOWDER,CHUNKY,RTS,SINGLE BRAND                            '"
"'SOUP,CRM OF CHICK,CND,COND,SINGLE BRAND                                    '"
"'OSCAR MAYER,HAM (H2O ,SMOKED,CKD)                                          '"
"'LOUIS RICH,TURKEY BREAST & WHITE TURKEY (OVEN ROASTED)                     '"
"'PORK,FRSH,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD                             '"
"'ARROWHEAD,RAW                                                              '"
"'SUCCOTASH,(CORN&LIMAS),RAW                                                 '"
"'LEMON GRASS (CITRONELLA),RAW                                               '"
'SURIMI                                                                     '
"'CRAB,BLUE,CANNED                                                           '"
"'SHRIMP,MXD SP,CKD,MOIST HEAT                                               '"
"'SCALLOP,MXD SP,IMITN,MADE FROM SURIMI                                      '"
"'GAME MEAT,BUFFALO,H2O,RAW                                                  '"
"'VEAL,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW                                     '"
"'NOODLES,JAPANESE,SOBA,CKD                                                  '"
"'BANQUET TKY & GRY W/DRESS ,MSHD POT & PEA IN SEASON SAU,FRZ                '"
"'MARIE CALLENDER TKY W/GRY & DRSNG W/ MSHD POT,GRN BNS & CRAN               '"
"'Buffalo, free range, top round steak, raw (Shoshone Bannock)               '"
"'SALAD DRSNG,BLUE OR ROQUEFORT CHS,LO CAL                                   '"
"'LOUIS RICH,TURKEY BREAST&WHITE TURKEY (SMOKED SLICED)                      '"
"'CEREALS,OATS,INST,FORT,W/ RAISINS & SPICE,PREP W/ H2O                      '"
"'CEREALS,QUAKER,INST OATMEAL,RAISIN & SPICE,PREP                            '"
"'PORK,FRSH,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW                                '"
"'PORK,FRSH,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW                                 '"
"'POTATOES,MICROWAVED,CKD IN SKN,FLESH,WO/SALT                               '"
"'SWEET POTATO,FRZ,CKD,BKD,WO/ SALT                                          '"
"'POTATOES,MICROWAVED,CKD IN SKN,FLESH,W/SALT                                '"
"'SWEET POTATO,FRZ,CKD,BKD,W/ SALT                                           '"
"'SNAPPER,MIXED SPECIES,RAW                                                  '"
"'SHRIMP,MXD SP,CND                                                          '"
"'CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,CND ENTREE               '"
"'WHIPPED CRM SUB,DIETETIC,MADE FROM PDR MIX                                 '"
"'THYME,FRSH                                                                 '"
"'BABYFOOD,MEAT,VEAL,STR                                                     '"
"'BABYFOOD,PRUNES,WO/VIT C,STR                                               '"
"'LOUIS RICH,CHICK BREAST (OVEN RSTD DELUXE)                                 '"
"'TURKEY,PORK,&BF SAUSAGE,LOFAT,SMOKED                                       '"
"'CEREALS,QUAKER,INST OAT, MAPLE & BR SUGAR,PREP W/ BOIL H2O                 '"
"'CUSTARD-APPLE,(BULLOCK'S-HEART),RAW                                        '"
"'PLUMS,CND,PURPLE,EX HVY SYRUP PK,SOL&LIQUIDS                               '"
"'LENTILS,SPROUTED,CKD,STIR-FRIED,WO/SALT                                    '"
"'SWEET POTATO,CND,MSHD                                                      '"
"'LENTILS,SPROUTED,CKD,STIR-FRIED,W/SALT                                     '"
"'SHRIMP,MXD SP,IMITN,MADE FROM SURIMI                                       '"
"'LAMB,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW                                      '"
"'VEAL,VAR MEATS&BY-PRODUCTS,THYMUS,RAW                                      '"
"'PUDDINGS,BANANA,DRY MIX,REG,PREP W/ 2% MILK                                '"
"'PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ 2% MILK                               '"
"'PIE FILLINGS,APPL,CND                                                      '"
"'WILD RICE,COOKED                                                           '"
"'FAST FOODS,CHILI CON CARNE                                                 '"
"'LASAGNA W/ MEAT & SAU,LOW-FAT,FRZ ENTREE                                   '"
"'STEW,DUMPLING W/ MUTTON (NAVAJO)                                           '"
"'Elk, free range, roast, eye of round, raw (Shoshone Bannock)               '"
"'YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ                                  '"
'KRAFT BREYERS SMOTH&CRMY LOWFAT STR'BERY YOGURT (1% MILKFAT)               '
"'EMU,FLAT FILLET,RAW                                                        '"
"'LOUIS RICH,TURKEY (HONEY RSTD,FAT FREE)                                    '"
"'CEREALS,QUAKER,INST OATMEAL,FRENCH VANILLA,PREP W/ BOIL H2O                '"
"'CHERRIES,SWT,CND,EX HVY SYRUP PK,SOL&LIQUIDS                               '"
"'CRAB,BLUE,CKD,MOIST HEAT                                                   '"
"'POUT,OCEAN,CKD,DRY HEAT                                                    '"
"'GAME MEAT,MOOSE,RAW                                                        '"
"'STOUFFER'S HOMESTYLE SALISBURY STEAK IN GRAVY & MAC& CHS,FRZ               '"
"'CHEESE,COTTAGE,CRMD,LRG OR SML CURD                                        '"
"'BABYFOOD,MEAT,LAMB,STR                                                     '"
"'EMU,FAN FILLET,RAW                                                         '"
"'EMU,OUTSIDE DRUM,RAW                                                       '"
"'BREADFRUIT,RAW                                                             '"
"'PEACHES,DRIED,SULFURED,STWD,W/ SUGAR                                       '"
"'RASPBERRIES,FRZ,RED,SWTND                                                  '"
"'PORK,CURED,HAM & H2O PRODUCT,SLICE,BONE-IN,LN,UNHTD                        '"
"'LIMA BNS,IMMAT SEEDS,FRZ,FORDHOOK,CKD,BLD,DRND,WO/SALT                     '"
"'LIMA BNS,IMMAT SEEDS,FRZ,FORDHOOK,CKD,BLD,DRND,W/SALT                      '"
"'FIREWEED,LEAVES,RAW                                                        '"
"'BEEF,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW                                     '"
"'TUNA,FRESH,SKIPJACK,RAW                                                    '"
"'FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ 2% MILK                               '"
"'PASTA W/MEATBALLS IN TOMATO SAU,CND ENTREE                                 '"
"'MOOSE,MEAT,RAW (ALASKA NATIVE)                                             '"
"'STEW,MUTTON,CORN,SQUASH (NAVAJO)                                           '"
"'ELK,FREE RANGE,GROUND,RAW (SHOSHONE BANNOCK)                               '"
"'SAUCE,TOMATO CHILI SAU,BTLD,W/SALT                                         '"
"'SAUCE,TOMATO CHILI SAU,BTLD,NO SALT,LO NA                                  '"
'TURKEY BREAST MEAT                                                         '
'OSCAR MAYER  HAM (WATER ADDED  BKD CKD 96% FAT FREE)                       '
"'OSCAR MAYER,HAM (H2O ,BLD)                                                 '"
"'CRLS,QUAKR INST OTML,NUTR FOR WMN,VNLA CINN,PREP W/ BOIL H2O               '"
"'PUMPKIN PIE MIX,CANNED                                                     '"
"'CROAKER,ATLANTIC,RAW                                                       '"
"'SEATROUT,MXD SP,RAW                                                        '"
"'VEAL,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD                                  '"
"'PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ 2% MILK                             '"
"'Pasta with Sliced Franks in Tomato Sauce, canned entree                    '"
"'FISH,WHITEFISH,BROAD,LIVER (ALASKA NATIVE)                                 '"
"'Fish, whitefish, eggs (Alaska Native)                                      '"
"'YOGURT,FRUIT,LOFAT,11 GRAMS PROT PER 8 OZ                                  '"
"'YOGURT,FRUIT,LOFAT,W/LO CAL SWEETENER                                      '"
"'SAUCE,HOMEMADE,WHITE,THIN                                                  '"
"'SAUCE,PREGO 100% NAT SPAGHETTI SAU,TRADITIONAL,JAR                         '"
"'CEREALS,QKR,INST OATMEAL,FOR WOMEN,BRSUGR,PREP W/H2O                       '"
"'PRUNES,CND,HVY SYRUP PK,SOL&LIQUIDS                                        '"
"'LIMA BNS,IMMAT SEEDS,FRZ,BABY,CKD,BLD,DRND,WO/SALT                         '"
"'POTATOES,MICROWAVED,CKD IN SKN,FLESH&SKN,WO/SALT                           '"
"'LIMA BNS,IMMAT SEEDS,FRZ,BABY,CKD,BLD,DRND,W/SALT                          '"
"'POTATOES,MICROWAVED,CKD,IN SKN,FLESH&SKN,W/SALT                            '"
"'BEEF,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW                                      '"
"'COD,ATLANTIC,CKD,DRY HEAT                                                  '"
"'COD,ATLANTIC,CND,SOL&LIQ                                                   '"
"'MACKEREL,KING,RAW                                                          '"
"'SCUP,RAW                                                                   '"
"'STURGEON,MXD SP,RAW                                                        '"
"'ABALONE,MIXED SPECIES,RAW                                                  '"
"'COD,PACIFIC,CKD,DRY HEAT                                                   '"
"'ROUGHY,ORANGE,CKD,DRY HEAT                                                 '"
"'CATFISH,CHANNEL,WILD,CKD,DRY HEAT                                          '"
"'MUNG BNS,MATURE SEEDS,CKD,BLD,WO/SALT                                      '"
"'MUNGO BNS,MATURE SEEDS,CKD,BLD,WO/SALT                                     '"
"'MUNG BNS,MATURE SEEDS,CKD,BLD,W/SALT                                       '"
"'MUNGO BNS,MATURE SEEDS,CKD,BLD,W/SALT                                      '"
"'VEAL,SHLDR,ARM,LN,RAW                                                      '"
"'LEAVENING AGENTS,YEAST,BAKER'S,COMPRESSED                                  '"
"'PUDDINGS,BANANA,DRY MIX,INST,PREP W/ 2% MILK                               '"
"'PUDDINGS,CHOC,DRY MIX,INST,PREP W/ 2% MILK                                 '"
"'DESSERTS,EGG CUSTARD,BKD,PREPARED-FROM-RECIPE                              '"
"'PUDDINGS,TAPIOCA,DRY MIX,PREP W/ 2% MILK                                   '"
"'FROZEN NOVELTIES,NO SUGAR ADDED,FUDGESICLE POPS                            '"
"'MCDONALD'S,FRUIT 'N YOGURT PARFAIT                                         '"
'STOUFF LN CUISIN CHK ENCH SUIZA W/CRM SAU & MEXI-STYL RICE                 '
"'BAKED BNS,CND,NO SALT                                                      '"
"'BABYFOOD,MEAT,BEEF,JUNIOR                                                  '"
"'TURKEY,FRYER-ROASTERS,WING,MEAT ONLY,RAW                                   '"
"'HORMEL,CURE 81 HAM                                                         '"
"'LIMA BNS,IMMAT SEEDS,FRZ,FORDHOOK,UNPREP                                   '"
"'LENTILS,SPROUTED,RAW                                                       '"
"'SHRIMP,MIXED SPECIES,RAW                                                   '"
"'BEANS,BKD,CND,W/PORK                                                       '"
"'FAST FOODS,CORN ON THE COB W/BUTTER                                        '"
"'MCDONALD'S,BACON RANCH SALAD W/ CRISPY CHICK                               '"
"'STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,FRZ ENTREE                '"
"'BABYFOOD,MEAT,BF,STR                                                       '"
"'CEREALS,OATS,INST,FORT,W/ CINN & SPICE,PREP W/ H2O                         '"
"'CEREALS,QUAKER,INST OATMEAL,CINN SPICE,PREP W/ BOILING H2O                 '"
"'CEREALS,QUAKER,INST OATMEAL,HONEY NUT,PREP W/ BOILING H2O                  '"
"'CERLS,QUKR,INST OATML,NUTR FOR WMN,APL SPCE,PREP W/ BOIL H2O               '"
"'FIGS,CND,EX HVY SYRUP PK,SOL&LIQUIDS                                       '"
"'FIGS,DRIED,STEWED                                                          '"
"'PLUMS,DRIED (PRUNES),STWD,WO/ ADDED SUGAR                                  '"
"'PORK,CURED,HAM & H2O PRODUCT,RUMP,BONE-IN,LN,UNHTD                         '"
"'VEAL,LEG (TOP RND),LN,RAW                                                  '"
"'PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ 2% MILK                            '"
"'PUDDINGS,LEMON,DRY MIX,INST,PREP W/ 2% MILK                                '"
"'SPAGHETTI,W/ MEATBALLS,CND                                                 '"
"'FISH,WHITEFISH,HEAD,EYES,CHEEKS & SOFT BONES (ALASKA NATIVE)               '"
"'CRMY DRSG,MDE W/ SOUR CRM AND/OR BTRMLK & OIL,RED CAL,FTFREE               '"
"'FROZEN YOGURTS,CHOC,NONFAT MILK,SWTND WO/ SUGAR                            '"
"'MILK,SHEEP,FLUID                                                           '"
"'YOGURT,CHOC,NONFAT MILK                                                    '"
'KRAFT BREYERS LT N' LVLY LOWFAT STR'BERY YOGURT (1% MILKFAT)               '
"'TURKEY,FRYER-ROASTERS,LT MEAT,MEAT ONLY,RAW                                '"
"'TURKEY,FRYER-ROASTERS,LEG,MEAT ONLY,RAW                                    '"
"'EMU,INSIDE DRUM,RAW                                                        '"
"'SAUCE,NESTLE,LJ MINOR ALLPURP STIR FRY SAU,RTS                             '"
"'CEREALS,QUAKR,INST OATMEAL,TREASURE HUNT,PREP W/ BOILING H2O               '"
"'CORN,SWT,YEL,CKD,BLD,DRND,WO/SALT                                          '"
"'POTATOES,MSHD,DEHYD,PREP FR GRNLS WO/MILK,WHL MILK&BUTTER                  '"
"'SWEET POTATO,CND,SYRUP PK,DRND SOL                                         '"
"'CORN,SWT,YEL,CKD,BLD,DRND,W/SALT                                           '"
"'CORN,SWT,WHITE,CKD,BLD,DRND,WO/SALT                                        '"
"'CORN,SWT,WHITE,CKD,BLD,DRND,W/SALT                                         '"
"'POTATOES,MSHD,PREP FROM GRANULES,WO/MILK,WHL MILK&MARGARINE                '"
"'SHEEPSHEAD,RAW                                                             '"
"'TUNA,FRESH,YELLOWFIN,RAW                                                   '"
"'WHITEFISH,MXD SP,SMOKED                                                    '"
"'VEAL,SHANK (FORE&HIND),LN,RAW                                              '"
"'MCDONALD'S,CALIFORNIA COBB SALAD W/ CRISPY CHICK                           '"
"'FISH,HALIBUT,RAW,W/ SKN (ALASKA NATIVE)                                    '"
"'CHICKEN,ROASTING,LT MEAT,MEAT ONLY,RAW                                     '"
"'SOUP,CHICK MUSHROOM,CND,COND,COMM                                          '"
"'SAUCE,SPAGHETTI,LO NA                                                      '"
'OSCAR MAYER  CHICKEN BREAST (HONEY GLAZED)                                 '
"'FRANKFURTER,BF,PORK,& TURKEY,FAT FREE                                      '"
"'PORK,CURED,HAM W/ NAT JUICES,SPIRAL SLICE,BNLESS,LN,UNHTD                  '"
"'WASABI,ROOT,RAW                                                            '"
"'BEEF,CHUCK,MOCK TENDER STK,LN,1/4"" FAT,USDA SEL,RAW                        '"
"'DOLPHINFISH,CKD,DRY HEAT                                                   '"
"'LINGCOD,COOKED,DRY HEAT                                                    '"
"'VEAL,CUBED FOR STEW (LEG&SHLDR),LN,RAW                                     '"
"'GAME MEAT,BISON,LN,RAW                                                     '"
"'GOAT,RAW                                                                   '"
"'GAME MEAT,BISON,SHLDR CLOD,LN,0""FAT,RAW                                    '"
"'PUDDINGS,CHOC,DRY MIX,REG,PREP W/ 2% MILK                                  '"
"'RICE NOODLES,COOKED                                                        '"
"'NALLEY CHILI CON CARNE W/BNS,CND ENTREE                                    '"
"'OLD EL PASO CHILI W/BNS,CND ENTREE                                         '"
"'CHICKEN,BROILERS OR FRYERS,BREAST,MEAT ONLY,RAW                            '"
"'GUINEA HEN,MEAT ONLY,RAW                                                   '"
"'TURKEY,FRYER-ROASTERS,MEAT ONLY,RAW                                        '"
"'SAUCE,NESTLE,CHEF-MATE HOT DOG CHILI SAU,RTS                               '"
"'HAM,SLICED,EX LN                                                           '"
"'HORMEL ALWAYS TENDER,PORK TENDERLOIN,PEPPERCORN-FLAVORED                   '"
"'PORK,CURED,HAM -- H2O ADDED,WHL,BNLESS,LN,UNHTD                            '"
"'PORK,CURED,HAM W/ NAT JUICES,WHL,BNLESS,LN,UNHTD                           '"
"'EDAMAME,FRZ,UNPREP                                                         '"
"'ALCOHOLIC BEV,TEQUILA SUNRISE,CND                                          '"
"'HALIBUT,ATLANTIC&PACIFIC,RAW                                               '"
"'CRAB,DUNGENESS,CKD,MOIST HEAT                                              '"
"'BROADBEANS (FAVA BNS),MATURE SEEDS,CKD,BLD,WO/SALT                         '"
"'BROADBEANS (FAVA BNS),MATURE SEEDS,CKD,BLD,W/SALT                          '"
"'VEAL,SIRLOIN,LN,RAW                                                        '"
"'VEAL,VAR MEATS&BY-PRODUCTS,HEART,RAW                                       '"
"'STOUFFER'S CRMD CHIPPED BF,FRZ ENTREE                                      '"
"'HC CHK ENCHI SUPMA IN GRN CHILI SAU,MEXI  RICE,CORN MELY,FRZ               '"
"'HC MESQ BF W/BBQ SAU,RSTD RED POT & CORN,CAROT PEA MELEY,FRZ               '"
"'BEEF,CHUCK,MOCK TENDER STK,LN & FAT,1/4"" FAT,USDA SEL,RAW                  '"
"'SEAL,BEARDED (OOGRUK),MEAT,RAW (ALASKA NATIVE)                             '"
"'SALAD DRSNG,CAESAR,LO CAL                                                  '"
"'BABYFOOD,MEAT,HAM,STR                                                      '"
"'BABYFOOD,CRL,BARLEY,PREP W/WHL MILK                                        '"
"'BABYFOOD,CRL,HI PROT,PREP W/WHL MILK                                       '"
"'CHICKEN,ROASTING,MEAT ONLY,RAW                                             '"
"'TURKEY,FRYER-ROASTERS,DK MEAT,MEAT ONLY,RAW                                '"
"'TURKEY,FRYER-ROASTERS,BREAST,MEAT ONLY,RAW                                 '"
"'OSTRICH,INSIDE LEG,RAW                                                     '"
"'OSCAR MAYER,HAM (H2O ,HONEY)                                               '"
"'ROWAL,RAW                                                                  '"
"'PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT                                '"
"'POTATOES,MSHD,HOME-PREPARED,WHL MILK & MARGARINE ADDED                     '"
"'PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,W/SALT                                 '"
"'SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,W/SALT                                 '"
"'GINKGO NUTS,CANNED                                                         '"
"'BEEF,CURED,LUNCHEON MEAT,JELLIED                                           '"
"'LING,COOKED,DRY HEAT                                                       '"
"'GAME MEAT,ELK,RAW                                                          '"
"'PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHL MILK                                '"
"'EGG CUSTARDS,DRY MIX,PREP W/ 2% MILK                                       '"
"'PUDDINGS,RICE,DRY MIX,PREP W/ 2% MILK                                      '"
"'PUDDINGS,BANANA,DRY MIX,REG,PREP W/ WHL MILK                               '"
"'RICE,BROWN,LONG-GRAIN,CKD                                                  '"
"'FAST FOODS,TACO SALAD W/CHILI CON CARNE                                    '"
"'MCDONALD'S,APPL DIPPERS W/ LOFAT CARAMEL SAU                               '"
"'Whale, beluga, meat, raw (Alaska Native)                                   '"
"'SQUIRREL,GROUND,MEAT (ALASKA NATIVE)                                       '"
"'DEER (VENISON),SITKA,RAW (ALASKA NATIVE)                                   '"
"'MILK SHAKES,THICK VANILLA                                                  '"
"'BABYFOOD,MEAT,LAMB,JUNIOR                                                  '"
"'BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,PREP W/WHL MILK                         '"
"'EMU,FULL RUMP,RAW                                                          '"
"'SOUP,TOMATO BF W/NOODLE,CND,COND,COMM                                      '"
'TURKEY  WHITE  ROTISSERIE  DELI CUT                                        '
"'PORK,CURED,HAM W/ NAT JUICES,WHL,BNLESS,LN & FAT,UNHTD                     '"
'POI                                                                        '
"'TARO,RAW                                                                   '"
"'BEEF,VAR MEATS&BY-PRODUCTS,HEART,RAW                                       '"
"'HADDOCK,COOKED,DRY HEAT                                                    '"
"'SPINY LOBSTER,MXD SP,RAW                                                   '"
"'CUSK,COOKED,DRY HEAT                                                       '"
"'BEANS,BKD,CND,W/PORK&SWT SAU                                               '"
"'CHILI WITH BEANS,CANNED                                                    '"
"'VEAL,COMP OF RTL CUTS,LN,RAW                                               '"
"'VEAL,SHLDR,WHL (ARM&BLD),LN,RAW                                            '"
"'PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ WHL MILK                              '"
"'COUSCOUS,COOKED                                                            '"
"'RICE,BROWN,MEDIUM-GRAIN,CKD                                                '"
"'BEEF,CHUCK,MOCK TENDER STK,LN,1/4"" FAT,ALL GRDS,RAW                        '"
"'STEW,STMD CORN (NAVAJO)                                                    '"
"'SCALLOP,(BAY&SEA),CKD,STMD                                                 '"
"'BABYFOOD,CRL,MXD,PREP W/WHL MILK                                           '"
"'CHICKEN,ROASTING,DK MEAT,MEAT ONLY,RAW                                     '"
"'TURKEY,HEART,ALL CLASSES,RAW                                               '"
"'LOUIS RICH,TURKEY HAM (10% H2O)                                            '"
"'APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR                                      '"
"'PRUNES,DEHYD (LOW-MOISTURE),STWD                                           '"
"'PORK,CURED,HAM W/ NAT JUICES,WHL,BNLESS,LN,HTD,RSTD                        '"
"'PORK,CURED,HAM & H2O PRODUCT,SHANK,BONE-IN,UNHTD,LN                        '"
"'LIMA BNS,IMMAT SEEDS,RAW                                                   '"
"'POTATOES,MSHD,PREP FROM FLAKES,WO/MILK,WHL MILK&MARGARINE                  '"
"'POTATOES,MSHD,HOME-PREPARED,WHL MILK & BUTTER ADDED                        '"
"'ALCOHOLIC BEV,WINE,TABLE,WHITE,LATE HARVEST                                '"
"'SHAKE,FAST FD,STRAWBERRY                                                   '"
"'PIKE,NORTHERN,CKD,DRY HEAT                                                 '"
"'POLLOCK,WALLEYE,CKD,DRY HEAT                                               '"
"'BEANS,NAVY,MATURE SEEDS,CND                                                '"
"'VEAL,SHLDR,BLADE,LN,RAW                                                    '"
"'LAMB,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD                                  '"
"'GAME MEAT,BISON,TOP SIRLOIN,LN,0""FAT,RAW                                   '"
"'VEAL,SHANK (FORE&HIND),LN&FAT,RAW                                          '"
"'FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ WHL MILK                              '"
"'PUDDINGS,LEMON,DRY MIX,REG,PREP W/ SUGAR,EGG YOLK & H2O                    '"
"'FROZEN NOVELTIES,ICE TYPE,PINEAPPLE-COCONUT                                '"
"'BEEF,CHUCK,MOCK TENDER STK,LN & FAT,1/4"" FAT,ALL GRDS,RAW                  '"
"'FISH,HALIBUT,CKD,W/ SKN (ALASKA NATIVE)                                    '"
"'BABYFOOD,MEAT,TURKEY,STR                                                   '"
"'CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT ONLY,RAW                           '"
"'TURKEY,YOUNG TOM,LT MEAT,MEAT ONLY,RAW                                     '"
"'OSTRICH,TIP RAW                                                            '"
"'CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS                          '"
"'PORK,CURED,HAM W/ NAT JUICES,WHL,BNLESS,LN & FAT,HTD,RSTD                  '"
"'YAM,CKD,BLD,DRND,OR BKD,W/SALT                                             '"
"'BEEF,CHUCK,MOCK TENDER STK,LN,1/4"" FAT,USDA CHOIC,RAW                      '"
"'BASS,FRSH H2O,MXD SP,RAW                                                   '"
"'SUNFISH,PUMPKIN SD,CKD,DRY HEAT                                            '"
"'BEANS,GREAT NORTHERN,MATURE SEEDS,CND                                      '"
"'BEANS,WHITE,MATURE SEEDS,CND                                               '"
"'LENTILS,MATURE SEEDS,CKD,BLD,W/SALT                                        '"
"'GAME MEAT,ANTELOPE,RAW                                                     '"
"'GAME MEAT,RABBIT,WILD,RAW                                                  '"
"'PUDDINGS,VANILLA,DRY MIX,INST,PREP W/ WHL MILK                             '"
"'PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ WHL MILK                            '"
"'SIDE DISHES,POTATO SALAD                                                   '"
"'MARIE CALLENDER'S BF STROGANOFF & NOODLES, CARROTS, PEAS,FRZ               '"
"'BEEF,CHUCK,MOCK TENDER STK,LN & FAT,1/4"" FAT,USDA CHOIC,RAW                '"
"'BABYFOOD,CRL,MXD,W/BANANAS,PREP W/WHL MILK                                 '"
"'BABYFOOD,CRL,OATMEAL,W/HONEY,PREP W/WHL MILK                               '"
"'BABYFOOD,CRL,RICE,PREP W/WHL MILK                                          '"
"'BABYFOOD,CRL,RICE,W/HONEY,PREP W/WHL MILK                                  '"
"'BABYFOOD,CRL,MXD,W/HONEY,PREP W/WHL MILK                                   '"
"'TURKEY,ALL CLASSES,LT MEAT,RAW                                             '"
"'OSTRICH,OUTSIDE LEG,RAW                                                    '"
"'OLIVES,RIPE,CND (SMALL-EXTRA LRG)                                          '"
"'SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,WO/SALT                                '"
"'BURBOT,COOKED,DRY HEAT                                                     '"
"'CRAB,QUEEN,CKD,MOIST HEAT                                                  '"
"'LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,WO/SALT                                  '"
"'LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,W/SALT                                   '"
"'PUDDINGS,TAPIOCA,DRY MIX,PREP W/ WHL MILK                                  '"
"'PIE FILLINGS,CND,CHERRY                                                    '"
"'PUDDINGS,BANANA,DRY MIX,INST,PREP W/ WHL MILK                              '"
"'PUDDINGS,LEMON,DRY MIX,INST,PREP W/ WHL MILK                               '"
"'STAGG RANCHHOUSE CHILI W/BNS,CND ENTREE                                    '"
"'Fish, sheefish, dried (Alaska Native)                                      '"
"'SALAD DRSNG,BLUE OR ROQUEFORT CHS DRSNG,FAT-FREE                           '"
"'PALM HEARTS,RAW                                                            '"
"'FROZEN NOVELITES,JUC TYPE,JUC W/ CRM                                       '"
"'BABYFOOD,CRL,OATMEAL,PREP W/WHL MILK                                       '"
"'BABYFOOD,CRL,OATMEAL,W/BANANAS,PREP W/WHL MILK                             '"
"'CHICKEN,LIVER,ALL CLASSES,RAW                                              '"
"'TURKEY,YOUNG HEN,LT MEAT,MEAT ONLY,RAW                                     '"
"'CHICKEN,CORNISH GAME HENS,MEAT ONLY,RAW                                    '"
"'OSTRICH,RND,RAW                                                            '"
"'SAUCE,KRAFT BARBECUE SAU ORIGINAL                                          '"
"'SAUCE,KRAFT BARBECUE SAU HICKORY SMOKE                                     '"
"'CEREALS,QUAKER,OATMEAL,INST,RAISINS,DATES&WALNUTS,PREP W/H2O               '"
"'PLANTAINS,COOKED                                                           '"
"'RHUBARB,FRZ,CKD,W/SUGAR                                                    '"
"'PORK,CURED,HAM & H2O PRODUCT,WHL,BNLESS,LN,UNHTD                           '"
"'PORK,CURED,HAM W/ NAT JUICES,SLICE,BNLESS,LN,HTD,PAN-BROIL                 '"
"'POTATOES,MSHD,DEHYD,PREP FROM GRAN W/ MILK,H2O & MARG ADDED                '"
"'YAM,CKD,BLD,DRND,OR BKD,WO/SALT                                            '"
"'HADDOCK,SMOKED                                                             '"
"'SALMON,PINK,RAW                                                            '"
