06192,0600,82.4,71,3.85,0.92,1,11.83,1.9,3.49,17,0.77,14,54,183,166,0.4,0.11,0.2,0.3,0,0.07,0.029,0.457,0.237,0.073,20,0,20,20,0.01,553,28,0,0.2,36.1,35,314,1,7,1287,0.3,0.37,0.168,2,253,-1,0
08119,0800,82.7,71,2.4,1,0.6,13.3,2.4,6.26,52,3.5,21,103,88,4,0.62,0.066,-1,7.7,12,0.3,0.3,3.9,0.141,0.4,4,0,4,4,1.2,974,292,292,0.07,0.6,0,0,0,0,20,0.175,0.305,0.368,0,240,15,0
08155,0800,81.5,71,3,0.8,0.4,14.2,2.9,-1,11,0.58,31,98,107,4,0.81,0.062,-1,-1,0,0.13,0.09,1.36,0.104,0.158,10,0,10,10,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,0.072,-1,-1,0,240,180,0
08179,0800,82.7,71,2.43,0.97,0.67,13.23,2,6.26,54,3.49,22,103,88,108,0.62,0.072,0,7.7,11.8,0.294,0.331,3.896,0.141,0.386,5,0,5,5,1.16,973,292,292,0.07,0.6,0,0,0,0,23,0.185,0.255,0.212,0,240,180,0
08184,0800,81.5,71,3,0.8,0.4,14.2,3.4,-1,11,0.58,31,98,107,225,0.81,0.062,-1,-1,0,0.13,0.09,1.36,0.104,0.158,10,0,10,10,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,0.072,-1,-1,0,240,180,0
08238,0800,82.49,71,1.51,1.03,0.94,14.02,0.9,0.16,79,5.41,6,16,28,247,0.08,0.019,0.017,0,0,0.11,0.123,1.467,0.08,0.024,29,-1,29,-1,0,152,8,-1,-1,-1,-1,124,-1,-1,-1,0.458,0.184,0.096,0,-1,-1,0
09149,0900,80.85,71,1.88,0.86,0.52,15.9,6.5,9.36,62,0.86,20,19,186,10,0.17,0.095,0.135,0,43.9,0.037,0.09,0.429,0.208,0.036,17,0,17,17,0,290,15,0,0.15,0,155,0,193,0,129,0.103,0.154,0.171,0,19,-1,7
09294,0900,81.24,71,0.61,0.03,0.68,17.45,1,16.45,12,1.18,14,25,276,4,0.21,0.068,0.151,0.6,4.1,0.016,0.07,0.785,0.107,0.218,0,0,0,0,0,3,0,0,0.12,3.4,0,2,0,0,40,0.003,0.021,0.007,0,256,32,0
11033,1100,81.17,71,4.07,0.29,1.14,13.33,3.6,-1,28,1.61,34,71,285,252,0.64,0.162,0.7,1.1,7.3,0.029,0.043,0.532,0.095,0.062,16,0,16,16,0,150,8,0,-1,-1,-1,-1,-1,-1,-1,0.066,0.016,0.139,0,124,454,0
11299,1100,80.24,71,1.32,0.3,1.13,17.01,3.6,4.8,37,0.58,29,69,367,10,0.26,0.138,0.294,1.7,13,0.083,0.051,0.724,0.588,0.093,58,0,58,58,0,0,0,0,1,1,0,0,0,0,0,0.05,0.112,0.047,0,78,160,0
11715,1100,81.17,71,4.07,0.29,1.14,13.33,3.6,0.93,28,1.61,34,71,285,4,0.64,0.162,0.7,1.1,8.7,0.029,0.043,0.532,0.095,0.062,16,0,16,16,0,150,8,0,0.29,3.6,0,90,0,0,0,0.066,0.016,0.139,0,124,454,0
11808,1100,80.24,71,1.32,0.3,1.13,17.01,4,4.8,37,0.58,29,69,367,246,0.26,0.138,0.294,1.7,13,0.083,0.051,0.724,0.588,0.093,58,0,58,58,0,0,0,0,1,1,0,0,0,0,0,0.05,0.112,0.047,0,78,160,0
16054,1600,80.32,71,5.47,0.22,1.58,12.41,3.7,-1,26,1,32,79,242,453,0.62,0.109,0.288,1.8,1.8,0.02,0.05,0.96,0.119,0.045,33,0,33,33,0,10,1,0,-1,-1,-1,-1,-1,-1,-1,0.037,0.044,0.09,0,256,-1,0
21370,2100,82.95,71,9.82,2.04,1.51,3.67,1.1,1.61,64,0.61,-1,-1,255,285,-1,-1,-1,-1,10.6,0.056,0.069,3.82,0.492,-1,-1,-1,-1,-1,-1,2074,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.005,0.606,0.294,24,310.5499878,-1,0
01016,0100,82.48,72,12.39,1.02,1.39,2.72,0,2.72,61,0.14,5,134,86,406,0.38,0.028,0.003,9,0,0.021,0.165,0.128,0.215,0.068,12,0,12,12,0.63,41,11,11,0.01,0.1,0,3,0,0,0,0.645,0.291,0.031,4,226,113,0
06010,0600,84.96,72,1.32,4.46,2.23,7.03,0.6,1.35,32,0.5,5,30,98,757,0.12,0.113,0.2,1.8,0.2,0.023,0.039,0.265,0.92,0.01,2,0,2,2,0.04,282,22,9,1.39,17.2,0,151,0,0,155,1.12,1.03,2,11,251,305,0
06056,0600,84.85,72,2.22,4.14,2.26,6.53,0.2,-1,14,0.42,7,26,47,778,0.6,0.1,0.3,4.5,0,0.015,0.022,0.34,0.11,0.03,3,0,3,3,0.47,126,32,30,-1,-1,-1,-1,-1,-1,-1,2.58,1.19,0.15,13,251,305,0
06264,0600,84.02,72,3.95,2.56,1.18,8.29,0.1,5.29,131,0.22,12,110,167,184,0.47,0.019,0.031,4.7,0,0.068,0.208,0.319,0.392,0.037,10,4,5,13,0.55,286,84,83,0.08,0.2,0,5,0,0,1,1.6,0.656,0.112,8,-1,-1,0
07217,0700,79.2,72,14.6,0.7,3.7,1.9,0,1.1,11,0.91,27,197,234,1084,1.57,0.2,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.221,0.272,0.136,38,47,16,0
08095,0800,82.26,72,1.6,1.1,1.03,14.01,0.8,0.41,11,5.53,8,27,33,358,0.15,0.026,0.052,3.1,0,0.113,0.126,1.5,0.076,0.031,30,27,3,49,0.04,3,1,1,0.08,0.2,0,0,0,0,1,0.308,0.284,0.142,0,28.35000038,142,0
08109,0800,82.1,72,1.9,0.2,0.6,15.1,0.3,-1,14,5.7,5,14,27,170,0.17,0.029,-1,-1,0,0.3,0.2,3.5,0.092,0.4,71,64,7,116,0,882,265,265,-1,-1,-1,-1,-1,-1,-1,0.034,0.028,0.111,0,142,-1,0
08227,0800,82.93,72,1.45,1.36,0.69,13.56,1.1,5.66,59,2.06,15,54,51,94,0.32,0.039,0.433,2.9,0.1,0.154,0.183,2.167,0.073,0.227,46,41,4,75,0.01,570,171,171,0.08,0.4,0,0,0,0,0,0.288,0.433,0.232,0,193,-1,0
09187,0900,80.56,72,0.37,0.1,0.21,18.76,1,-1,1,0.36,5,10,84,4,0.07,0.058,0.386,-1,69,0.015,0.04,0.6,0.057,0.036,3,0,3,3,0,194,10,0,-1,-1,-1,-1,-1,-1,-1,0.014,0.019,0.042,0,255,-1,0
11088,1100,81,72,5.6,0.6,1.1,11.7,4.2,-1,22,1.9,38,95,250,50,0.58,0.074,0.32,1.2,33,0.17,0.11,1.5,0.086,0.038,96,0,96,96,0,350,18,0,-1,-1,-1,-1,-1,-1,-1,0.138,0.017,0.31,0,109,8,3
11104,1100,80.09,72,1.53,0.15,0.89,17.34,3.3,2.9,41,0.8,38,51,308,5,0.33,0.077,0.232,0.7,3,0.01,0.03,0.3,0.321,0.24,23,0,23,23,0,0,0,0,0.38,1.6,0,0,0,0,0,0.025,0.037,0.059,0,118,156,25
11174,1100,78.73,72,1.74,0.42,0.98,18.13,1.2,3.23,3,0.38,17,51,134,285,0.53,0.052,0.068,0.4,4.6,0.025,0.053,0.96,0.18,0.063,45,0,45,45,0,74,4,0,0.07,0,23,30,6,0,949,0.065,0.123,0.198,0,256,482,0
11677,1100,79.8,72,2.5,0.1,0.8,16.8,-1,-1,37,1.2,21,60,334,12,0.4,0.088,0.292,1.2,8,0.06,0.02,0.2,0.29,0.345,34,0,34,34,-1,1190,60,0,-1,-1,-1,-1,-1,-1,-1,0.017,0.014,0.039,0,10,-1,12
11772,1100,78.73,72,1.74,0.42,0.98,18.13,1.2,3.23,3,0.38,17,51,134,3,0.53,0.052,0.039,0.4,4.6,0.025,0.053,0.96,0.18,0.063,45,0,45,45,0,74,4,0,0.07,0,23,30,6,0,949,0.065,0.123,0.198,0,256,482,0
11906,1100,78.73,72,1.74,0.42,0.98,18.13,1.2,2.21,3,0.38,17,51,134,285,0.53,0.052,0.039,0.6,4.6,0.025,0.053,0.96,0.18,0.063,45,0,45,45,0,1,0,0,0.06,0.3,0,0,1,0,37,0.065,0.123,0.198,0,256,482,0
11907,1100,78.73,72,1.74,0.42,0.98,18.13,1.2,2.21,3,0.38,17,51,134,3,0.53,0.052,0.039,0.6,4.6,0.025,0.053,0.96,0.18,0.063,45,0,45,45,0,1,0,0,0.06,0.3,0,0,1,0,37,0.065,0.123,0.198,0,128,482,0
15242,1500,84.05,72,14.85,0.97,1,0,0,-1,25,0.55,30,218,261,62,1.01,0.237,0.146,28.4,0.5,0.045,0.032,1.867,0.57,0.076,30,0,30,30,2.1,50,15,15,-1,-1,-1,-1,-1,-1,-1,0.163,0.178,0.313,107,85,27,0
15244,1500,83.3,72,8.25,1.9,1.75,4.8,0,-1,45,4.33,46,136,168,244,73.6,3.455,0.288,71.7,4.1,0.085,0.08,1.675,0.225,0.096,18,0,18,18,27.8,0,0,0,-1,-1,-1,-1,-1,-1,-1,0.55,0.23,0.809,49,85,59,0
20030,2000,82.53,72,1.48,0.88,0.86,14.26,2.5,1.82,10,0.62,16,35,9,210,1.05,0.03,0.07,3,0,0.003,0.006,0.033,0.154,0.005,1,0,1,1,0,1,0,0,0.05,0.2,0,0,0,0,30,0.123,0.231,0.399,0,165,-1,0
20330,2000,82.53,72,1.48,0.88,0.86,14.26,2.5,-1,10,0.62,16,35,9,210,1.05,0.03,0.07,3,0,0.003,0.006,0.033,0.154,0.005,1,0,1,1,0,110,6,0,-1,-1,-1,-1,-1,-1,-1,0.123,0.231,0.399,0,160,-1,0
22578,2200,82.96,72,4.98,2.14,1.62,8.29,1.2,1.42,28,0.62,-1,-1,351,301,-1,-1,-1,-1,1.3,0.07,0.06,1.19,-1,-1,-1,-1,-1,-1,-1,371,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.54,1.03,0.41,8,255,-1,0
35073,3500,84,72,7.4,2.2,0.8,5.6,-1,-1,35,0.5,1,112,128,30,-1,-1,0.01,-1,0.3,0.07,0.02,2.64,0.01,0.01,1,-1,1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,-1,-1,12,-1,-1,0
43352,1100,83.5,72,12.4,1,0.4,2.7,0,2.7,61,0.14,5,134,86,13,0.38,0.028,-1,8.4,0,0.02,0.16,0.13,-1,0.07,12,0,12,12,0.63,40,11,11,0.01,0.1,0,3,0,0,0,0.632,0.284,0.031,4,226,-1,0
03171,0300,81.3,73,0.2,0.1,0.3,18,0.1,10.58,9,0.95,7,15,148,5,0.05,0.062,-1,0.3,67.5,0.005,0.002,0.301,0.181,0.035,0,0,0,0,0,16,1,0,0.05,1.3,1,8,2,0,22,0.018,0.006,0.031,0,31.20000076,127,0
03191,0300,82.2,73,1.3,0.7,0.4,15.4,0.8,10.49,9,5.65,11,41,47,2,0.35,0.073,-1,3,21.8,0.42,0.365,5.042,0.227,0.2,4,0,4,4,0,30,2,0,0.16,2.2,2,13,8,0,90,0.125,0.216,0.253,0,28.35000038,113,0
06018,0600,84,73,5.3,2.5,1.1,7.1,1.6,0.65,10,0.6,4,30,45,354,0.4,0.1,0.1,10.5,0,0.03,0.07,1.8,0.15,0.02,16,14,2,26,0.13,509,28,4,0.14,1.6,109,244,0,0,26,0.58,1.11,0.63,8,240,539,0
07246,0700,78.8,73,12.6,0.6,3.7,4.3,0,2.1,15,0.92,21,162,471,974,1.19,0.22,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.21,0.11,29,50,-1,0
09088,0900,79.8,73,0.66,0.5,0.64,18.4,7,-1,38,1.6,5,39,280,6,0.11,0.061,-1,0.6,36,0.07,0.06,0.5,0.14,0.23,6,0,6,6,0,600,30,0,-1,-1,-1,-1,-1,-1,-1,0.023,0.08,0.247,0,145,-1,0
09100,0900,80.4,73,0.39,0.07,0.23,18.91,1,17.91,6,0.29,5,11,88,6,0.08,0.069,0.144,0.5,1.9,0.018,0.019,0.374,0.06,0.05,3,0,3,3,0,205,10,0,0.4,2.6,0,104,39,0,75,0.01,0.013,0.031,0,248,-1,0
09105,0900,80.26,73,0.34,0.07,0.21,19.11,1,18.11,6,0.28,5,9,80,6,0.07,0.064,0.145,0.5,2.4,0.015,0.021,0.347,0.053,0.032,3,0,3,3,0,504,25,0,0.4,2.6,0,254,96,0,75,0.01,0.014,0.031,0,255,-1,0
09109,0900,80.1,73,0.65,0.2,0.29,18.75,2.4,-1,16,0.33,6,7,77,2,0.11,0.217,0.177,0.4,10,0.02,0.053,0.153,0.138,0.012,3,0,3,3,0,138,7,0,-1,-1,-1,-1,-1,-1,-1,0.013,0.018,0.11,0,252,-1,0
09134,0900,79.53,73,0.48,0.1,0.24,19.65,0.6,19.05,10,0.94,6,17,103,5,0.05,0.054,0.038,0.1,1,0.03,0.022,0.125,0.041,0.065,3,0,3,3,0,64,3,0,0.13,9.8,1,38,0,0,48,0.033,0.004,0.03,0,256,-1,0
09177,0900,80.94,73,0.41,0.58,0.16,17.91,1.8,-1,12,0.3,13,8,48,7,0.21,0.069,0.102,-1,2.9,0.054,0.054,0.286,0.032,0.018,31,0,31,31,0,35,2,-1,-1,-1,1,16,9,-1,-1,-1,-1,-1,0,196,216,0
11154,1100,80,73,1.4,0.2,0.89,17.51,-1,-1,41,0.8,22,61,290,50,0.33,0.077,0.233,0.7,5,0.04,0.03,0.4,0.323,0.241,23,0,23,23,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,0.048,0.004,0.087,0,60,45,18
11605,1100,80.16,73,0.84,0.06,0.76,18.18,2.5,-1,11,0.36,19,17,164,162,0.23,0.097,0.241,1.1,2.4,0.01,0.05,0.084,0.15,0.055,29,0,29,29,0,11,1,0,-1,-1,-1,-1,-1,-1,-1,0.009,0.011,0.019,0,246,-1,0
22569,2200,83.88,73,3.72,2.57,1.1,8.73,1.2,2.73,17,0.68,-1,-1,158,284,-1,-1,-1,-1,11.7,0.06,0.05,0.64,-1,-1,-1,-1,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.01,1.01,0.17,8,220,-1,0
22585,2200,83.28,73,4.03,2.28,1.33,9.07,1.5,2.17,33,0.56,-1,-1,272,264,-1,-1,-1,-1,0.2,0.08,0.04,0.96,-1,-1,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.64,1.1,0.35,5,269,-1,0
43306,1600,81.5,73,1.41,0.23,0.63,16.22,0.4,2.91,108,5.08,8,56,25,33,0.11,0.15,0.104,4.3,6.3,0.159,0.24,2.115,0.282,0.056,6,6,0,10,0.17,529,156,155,1.41,0,3,5,0,0,73,0,0.066,0.138,0,-1,-1,0
43585,0800,81.6,73,0.5,0.2,0.52,17.18,2,14.87,6,0.17,7,9,129,1,0.08,0.035,-1,0.4,12.7,0.01,0.04,0.28,-1,0.07,6,0,6,6,0,50,3,0,0.79,5.1,0,25,10,0,149,0.03,0.025,0.068,0,15,-1,0
80200,2000,81.9,73,16.4,0.3,1.4,0,0,0,18,1.5,20,147,285,58,1,0.25,-1,14.1,0,0.14,0.25,1.2,-1,0.12,15,0,15,15,0.4,50,15,15,1,0.1,0,0,0,0,0,0.076,0.053,0.102,50,-1,-1,-1
01180,0100,80.6,74,3.1,0,0.7,15.6,0,0.39,125,0,10,95,129,141,0.5,0.016,-1,5.3,0,0.04,0.15,0.07,-1,0.02,11,0,11,11,0.3,255,73,72,0,0,0,9,0,0,0,0,0,0,9,-1,-1,0
03135,0300,79.2,74,0.1,0,0.2,20.5,1.2,13.64,6,0.22,4,6,83,8,0.08,0.038,-1,0.4,0.8,0.006,0.03,0.206,0.114,0.029,1,0,1,1,0,94,5,0,0.6,3.4,0,52,10,0,29,0,0,0,0,15,28.35000038,0
03303,0300,83.7,74,2.51,2.17,0.58,11.04,1.3,5.37,30,0.45,13,25,200,22,0.37,0.081,0.153,1.7,0,0.02,0.04,1.04,0.329,0.137,6,0,6,6,0.05,4318,216,1,0.58,1.3,0,2590,0,0,0,0.572,0.98,0.48,11,16,113,0
06190,0600,79.91,74,4.19,1.03,1.21,13.66,4,3.17,38,1.02,19,13,158,187,0.53,0.082,0.228,4.3,1.1,0.056,0.029,0.324,0.128,0.046,29,0,29,29,0.03,702,35,0,0.39,5.1,145,349,0,915,36,0.252,0.415,0.269,2,-1,-1,0
06931,0600,82.4,74,1.95,2.38,2.01,11.27,0.4,8.88,27,0.85,21,36,376,481,0.54,0.188,0.16,1.4,3.1,0.024,0.061,3.917,0.076,0.173,11,0,11,11,0,540,27,0,2.04,13.9,0,324,0,17199,0,0.431,0.771,1.028,0,250,125,0
09010,0900,79.36,74,0.28,0.12,0.33,19.91,2.6,-1,4,0.43,5,12,136,26,0.06,0.058,0.027,0.4,0.6,0.008,0.029,0.14,0.08,0.054,0,0,0,0,0,19,1,0,-1,-1,-1,-1,-1,-1,-1,0.02,0.005,0.036,0,193,-1,0
09062,0900,79.39,74,1.65,0.62,0.64,17.7,2.3,-1,8,0.3,16,26,269,4,0.18,0.073,0.083,-1,11.5,0.091,0.119,0.574,0.237,0.212,18,0,18,18,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,312.1099854,156.4900055,21
09089,0900,79.11,74,0.75,0.3,0.66,19.18,2.9,16.26,35,0.37,17,14,232,1,0.15,0.07,0.128,0.2,2,0.06,0.05,0.4,0.3,0.113,6,0,6,6,0,142,7,0,0.11,4.7,0,85,0,0,9,0.06,0.066,0.144,0,64,50,1
09241,0900,79.28,74,0.45,0.1,0.24,19.94,1.3,18.64,3,0.27,5,11,92,6,0.09,0.051,0.045,0.3,2.8,0.011,0.024,0.614,0.05,0.019,3,0,3,3,0,332,17,0,0.49,1.7,0,165,68,0,61,0.01,0.035,0.047,0,262,98,0
09257,0900,80.35,74,0.2,0.13,0.15,19.17,1.6,15.2,5,0.22,4,7,65,5,0.08,0.049,0.032,0,1.1,0.01,0.022,0.242,0.022,0.014,1,0,1,1,0,0,0,0,0.08,0.3,0,0,0,0,34,0.007,0.027,0.03,0,266,76,0
09374,0900,80.35,74,0.24,0.18,0.15,19.08,2.7,16.42,6,0.22,4,8,66,5,0.08,0.061,-1,0.1,1.1,0.011,0.024,0.242,-1,0.014,1,0,1,1,0,8,0,0,0.12,0.3,0,4,2,0,50,0.01,0.037,0.041,0,201,48,0
11254,1100,79.1,74,2.6,0.1,0.97,17.23,4.9,-1,45,1.16,23,100,556,40,0.39,0.257,0.261,0.7,44,0.16,0.22,0.4,0.377,0.258,13,0,13,13,0,0,0,0,-1,-1,0,0,0,0,0,0.03,0.02,0.02,0,81,115,21
11597,1100,76.85,74,5.85,1.1,2.1,14.1,-1,-1,224,4,8,63,176,9,1.28,0.456,1.367,0.9,45,0.833,0.602,3.472,0.136,0.232,16,0,16,16,0,8090,405,0,-1,-1,-1,-1,-1,-1,-1,0.272,0.285,0.213,0,-1,-1,-1
15157,1500,81.82,74,12.77,0.97,1.87,2.57,0,0,46,13.98,9,169,314,56,1.37,0.344,0.5,24.3,13,0.08,0.213,1.765,0.362,0.06,16,0,16,16,49.44,300,90,90,0.31,0.2,0,0,0,0,0,0.094,0.08,0.282,34,227,20,0
22582,2200,81.69,74,4.96,1.08,1.23,11.05,1.6,3.1,12,0.46,-1,-1,284,210,-1,-1,-1,-1,2,0.07,0.04,1.5,-1,-1,-1,-1,-1,-1,-1,433,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.42,0.43,0.12,9,255,-1,0
35041,3500,81.2,74,9.6,1.93,2.8,4.47,-1,-1,19,2.7,-1,-1,-1,61,-1,-1,-1,-1,0.6,0.1,0.12,1.8,-1,-1,-1,-1,-1,-1,-1,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.43,0.42,0.71,40,-1,-1,0
42235,0400,82.5,74,12.4,1,0.9,3.2,0.6,2.6,53,0.14,5,134,86,220,0.38,0.028,-1,9,0,0.02,0.16,0.13,-1,0.07,12,0,12,12,0.63,40,11,11,0.01,0.1,0,3,0,0,0,0.64,0.29,0.03,4,227,-1,0
03051,0300,81.6,75,5.3,1,1.3,10.8,-1,-1,22,0.9,15,45,163,358,0.48,0.02,-1,8.4,4.1,0.062,0.101,1.558,-1,0.083,32,26,6,50,0.23,443,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.35000038,170,0
03192,0300,81.8,75,1.3,0.7,0.4,15.7,0.8,9.48,6,7.5,11,41,48,31,7.5,0.075,-1,3,24.5,0.25,0.484,5.6,0.227,0.24,4,0,4,4,0,28,1,0,0.1,0.6,7,12,4,0,17,0.126,0.216,0.253,0,28.35000038,170,0
03220,0300,79.5,75,0.2,0.4,0.16,19.74,1.4,17.89,5,0.2,2,3,33,16,0.01,0.059,-1,0.2,21.4,0.011,0.013,0.048,-1,0.011,1,0,1,1,0,49,2,0,0.04,0.5,0,21,16,0,15,0.19,0.08,0.01,0,28.35000038,113,0
04021,0400,84.68,75,0.47,6.38,3.9,4.57,0,4.55,9,0.65,4,11,85,1366,0.19,0,0,8,0,0,0.015,0,0,0.07,0,0,0,0,0,12,1,0,0.2,12.5,0,7,0,0,0,0.451,2.19,1.704,6,15,240,0
06246,0600,84.5,75,2.74,3.78,1.5,7.4,0.3,-1,72,0.28,9,62,125,405,0.25,0.06,0.1,-1,1,0.039,0.11,0.244,0.28,0.03,9,0,9,9,0.2,182,21,14,-1,-1,-1,-1,-1,-1,-1,1.63,1.32,0.64,13,248,602,0
06406,0600,83.03,75,3.99,2.79,1.39,8.8,-1,-1,35,0.94,19,66,191,437,0.47,0.158,0.315,3.4,0.4,0.044,0.026,0.41,0.04,0.053,12,0,12,12,0.03,348,17,0,-1,-1,-1,-1,-1,-1,-1,0.85,1.09,0.66,5,250,607,0
06451,0600,81.77,75,4.08,1.74,1.36,11.05,0.9,-1,9,0.9,19,84,158,398,0.52,0.146,0.265,-1,0.6,0.058,0.03,0.583,0.1,0.027,1,0,1,1,0.1,176,9,0,-1,-1,-1,-1,-1,-1,-1,0.7,0.71,0.25,3,253,614,0
09065,0900,79.62,75,0.74,0.1,0.25,19.3,0.8,-1,10,1.32,6,10,95,7,0.07,0.068,0.073,-1,2,0.016,0.039,0.17,0.105,0.044,8,0,8,8,0,726,36,0,-1,-1,-1,-1,-1,-1,-1,0.022,0.026,0.029,0,252,-1,0
09243,0900,79.2,75,0.41,0.1,0.21,20.08,1.3,18.78,6,0.28,7,9,85,4,0.08,0.098,-1,0.3,5.3,0.011,0.035,0.537,0.05,0.019,3,0,3,3,0,317,16,0,0.49,1.7,0,157,65,0,61,0.011,0.036,0.048,0,242,-1,4
11184,1100,77.5,75,2.33,0.55,1.45,18.17,-1,-1,5,0.79,25,62,153,347,0.37,0.06,0.043,0.6,8.8,0.022,0.08,0.95,0.447,0.097,34,0,34,34,0,232,12,0,-1,-1,-1,-1,-1,-1,-1,0.085,0.157,0.261,0,227,-1,0
11298,1100,79.53,75,1.2,0.3,0.98,17.99,4.9,4.8,36,0.59,29,71,375,10,0.59,0.12,0.56,1.8,17,0.09,0.05,0.7,0.6,0.09,67,0,67,67,0,0,0,0,1.49,22.5,0,0,0,0,0,0.05,0.112,0.047,0,133,-1,15
14169,1400,84.32,75,3.16,3.11,0.75,8.68,0.4,-1,98,0.25,10,80,131,46,0.37,0.025,0.006,3.6,0,0.042,0.174,0.138,0.346,0.04,5,0,5,5,0.42,97,27,27,-1,-1,-1,-1,-1,-1,-1,1.779,0.777,0.189,10,256,-1,0
22914,2200,80.94,75,2.54,0.77,1.19,14.56,-1,-1,13,1.55,14,3,114,344,0.37,0.08,0.158,9,-1,0.125,0.099,1.604,-1,0.053,30,-1,-1,-1,-1,-1,-1,-1,-1,0.7,-1,-1,-1,-1,-1,0.281,0.203,0.298,-1,-1,-1,0
43523,1900,81.8,75,0.8,0.8,0.37,16.23,0.4,11.74,28,0.2,4,22,62,16,0.11,0.02,-1,0.8,11.7,0.02,0.05,0.14,-1,0.04,2,0,2,2,0,67,5,2,0.13,0.5,1,28,14,0,19,0.517,0.219,0.022,0,15,113,0
01103,0100,82.17,76,2.99,1.9,0.81,12.13,0.7,9.55,109,0.24,14,102,169,66,0.39,0.075,0.062,3.4,0,0.045,0.183,0.164,0.539,0.024,2,0,2,2,0.33,227,64,63,0.04,0.2,0,11,0,0,0,1.177,0.455,0.089,8,250,31.20000076,0
04144,0400,84.68,76,0.47,6.38,3.9,4.57,0,4.55,9,0.65,4,11,85,30,0.19,0,0,8,0,0,0.015,0,0,0.07,0,0,0,0,0,12,1,0,0.59,12.5,0,7,0,0,0,0.451,2.19,1.704,6,15,240,0
06730,0600,81,76,5.2,1.1,1.4,11.3,-1,-1,-1,0.92,-1,-1,-1,343,-1,-1,-1,-1,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2625,131,0,-1,-1,750,1200,-1,-1,-1,0.3,0.404,0.198,6,539,243,0
08115,0800,81,76,2.29,0.43,0.47,15.81,0.9,0.13,9,0.72,23,71,107,5,0.75,0.14,0,14.5,0,0.085,0.037,0.858,0.14,0.028,8,0,8,8,0,0,0,0,0.45,0.6,0,0,0,0,31,0.069,0.05,0.167,0,249,15.5,0
08176,0800,81,76,2.29,0.43,0.47,15.81,0.9,0.13,9,0.72,23,71,107,76,0.75,0.14,0,14.5,0,0.106,0.041,0.953,0.14,0.031,12,0,12,12,0,0,0,0,0.45,0.6,0,0,0,0,34,0.061,0.046,0.155,0,249,187,0
09020,0900,79.58,76,0.18,0.18,0.14,19.91,1.2,16.5,4,0.35,3,7,61,3,0.04,0.043,0.075,0.3,1.7,0.013,0.028,0.188,0.052,0.026,1,0,1,1,0,11,1,0,0.21,0.6,0,5,4,0,18,0.03,0.007,0.054,0,255,-1,0
09077,0900,78.94,76,0.4,0.3,0.42,19.95,-1,-1,18,0.36,7,15,194,1,-1,0.067,0.115,-1,8,0.03,0.02,0.1,-1,-1,-1,-1,-1,-1,0,40,2,0,-1,-1,-1,-1,-1,-1,-1,0.048,0.012,0.088,0,110,-1,8
09402,0900,79.58,76,0.18,0.18,0.14,19.91,1.2,-1,4,0.35,3,7,61,28,0.04,0.043,0.075,0.3,1.7,0.013,0.028,0.188,0.052,0.026,1,0,1,1,0,11,1,0,-1,-1,-1,-1,-1,-1,-1,0.03,0.007,0.054,0,255,-1,0
11226,1100,78.01,76,2,0.01,2.54,17.44,1.6,9.6,14,3.4,17,78,429,4,0.12,0.14,0.06,0.7,4,0.2,0.06,1.3,0.397,0.077,13,0,13,13,0,20,1,0,0.19,0.1,0,12,0,0,0,0,0.004,0.001,0,150,-1,31
11396,1100,79.97,76,1.83,0.14,0.6,17.47,1.9,-1,13,1.03,18,49,249,33,0.29,0.127,0.119,1.2,11.3,0.054,0.045,1.129,0.428,0.209,8,0,8,8,0,148,7,0,-1,-1,-1,-1,-1,-1,-1,0.032,0.006,0.061,-1,-1,-1,0
11510,1100,80.13,76,1.37,0.14,0.63,17.72,2.5,5.74,27,0.72,18,32,230,27,0.2,0.094,0.266,0.2,12.8,0.056,0.047,0.538,0.581,0.165,6,0,6,6,0,15740,787,0,0.94,2.1,0,9444,0,0,0,0.031,0,0.061,0,328,151,0
11876,1100,80.13,76,1.37,0.14,0.63,17.72,2.5,5.74,27,0.72,18,32,230,27,0.2,0.094,0.266,0.2,12.8,0.056,0.047,0.538,0.581,0.165,6,0,6,6,0,15740,787,0,0.94,2.1,0,9444,0,0,0,0.04,0,0.08,0,328,151,0
